No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
11,FUV (GALEX) AB,13.93,0.1,0.1,mag,1960000004030460.0,0.009751,0.0008981,0.0008981,,,19111960039301.0,1760276003619.76,1760276003619.76,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
12,FUV (GALEX),39.3,5.44,5.44,mJy,1960000000000000.0,0.0393,0.00544,0.00544,,,77028000000000.0,10662400000000.0,10662400000000.0,,,GALEX,FUV detector,1528.0,A,flux integrated from map or image,2007ApJ...655..863D
13,FUV (GALEX),12.56,0.01,0.01,mag,1949999977988100.0,0.004927,4.538e-05,4.538e-05,,,9607649891547.37,88490999001.1,88490999001.1,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
14,FUV (GALEX),12.47,0.03,0.03,mag,1949999977988100.0,0.005353,0.0001479,0.0001479,,,10438349882170.3,288404996744.44,288404996744.44,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
15,FUV (GALEX) AB,12.35,0.05,0.05,mag,1949999977988100.0,0.04169,0.00192,0.00192,,,81295499082323.9,3743999957737.15,3743999957737.15,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2011ApJS..192....6L
16,1550 A (OAO),,,,mag,1930000060000000.0,,,,0.012601,,,,,24319930756060.0,,OAO,Photometer,1550.0,A,flux in fixed aperture,1982ApJ...256....1C
17,UV_1650 (m_T),7.51,0.36,0.36,mag,1817000010000000.0,0.32672,0.12845,0.12845,,,593650243267200.0,233393651284500.0,233393651284500.0,,,IUE,ULDA,1650.0,A,multiple methods,1995A&AS..114..527R
18,1910 A (OAO),,,,mag,1570000060000000.0,,,,0.003387,,,,,5317590203220.0,,OAO,Photometer,1910.0,A,flux in fixed aperture,1982ApJ...256....1C
19,UVW2 (Swift) AB,12.89,0.1,0.1,mag,1479999961956350.0,0.02539,0.002339,0.002339,,,37577199034071.7,3461719911015.9,3461719911015.9,,,Swift,UVOT,2026.0,A,flux in fixed aperture,2014ApJS..212...18B
20,UVW2 (Swift) AB,13.14,0.1,0.1,mag,1479999961956350.0,0.0201,0.001852,0.001852,,,29747999235322.6,2740959929543.16,2740959929543.16,,,Swift,UVOT,2026.0,A,flux in fixed aperture,2014ApJS..212...18B
21,UVM2 (Swift) AB,12.83,0.1,0.1,mag,1340000000016380.0,0.02678,0.002467,0.002467,,,35885200000438.7,3305780000040.41,3305780000040.41,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
22,UVM2 (Swift) AB,13.09,0.1,0.1,mag,1340000000016380.0,0.02101,0.001935,0.001935,,,28153400000344.1,2592900000031.7,2592900000031.7,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
23,NUV (GALEX),63.42,8.78,8.78,mJy,1319999950000000.0,0.06342,0.00878,0.00878,,,83714396829000.0,11589599561000.0,11589599561000.0,,,GALEX,NUV detector,2271.0,A,flux integrated from map or image,2007ApJ...655..863D
24,NUV (GALEX) AB,12.03,0.01,0.01,mag,1319999950000000.0,0.05598,0.0005156,0.0005156,,,73893597201000.0,680591974220.0,680591974220.0,,,GALEX,NUV detector,2267.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
25,NUV (GALEX) AB,11.815,0.002,0.002,mag,1319999947931600.0,0.06824,0.0001257,0.0001257,,,90076796446852.4,165923993455.002,165923993455.002,,,GALEX,NUV detector,2267.0,A,flux in fixed aperture,2009ApJ...703.1569M
26,NUV (GALEX) AB,12.86,0.1,0.1,mag,1310000056107010.0,0.02616,0.002409,0.002409,,,34269601467759.4,3155790135161.79,3155790135161.79,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
27,NUV (GALEX) AB,13.11,0.1,0.1,mag,1310000056107010.0,0.02075,0.001911,0.001911,,,27182501164220.5,2503410107220.5,2503410107220.5,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
28,NUV (GALEX) AB,11.83,0.01,0.01,mag,1300000030064640.0,0.0673,0.0006199,0.0006199,,,87490002023350.3,805870018637.07,805870018637.07,,,GALEX,NUV detector,2310.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
29,NUV (GALEX) AB,11.81,0.03,0.03,mag,1290000004022300.0,0.06855,0.001894,0.001894,,,88429500275728.7,2443260007618.24,2443260007618.24,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2011ApJS..192....6L
30,NUV (GALEX),11.87,0.03,0.03,mag,1290000004022270.0,0.01409,0.0003892,0.0003892,,,18176100056673.8,502068001565.468,502068001565.468,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
31,NUV (GALEX),11.92,0.01,0.01,mag,1290000004022270.0,0.01345,0.0001239,0.0001239,,,17350500054099.5,159831000498.359,159831000498.359,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
32,2460 A (OAO),11.24,0.31,0.31,mag,1219999960000000.0,0.023422,0.0077398,0.0077398,,,28574839063120.0,9442555690408.0,9442555690408.0,,,OAO,Photometer,2460.0,A,flux in fixed aperture,1982ApJ...256....1C
33,F250W (HST/ACS),7.638e-16,,,erg/cm^2/s/A,1200000040000000.0,0.0001594,,,,,191280006376.0,,,,,HST,ACS,2500.0,A,flux in fixed aperture,2005ApJ...625..699M
34,UV_2500 (m_T),8.64,0.7,0.7,mag,1198999980000000.0,0.26491,0.23987,0.23987,,,317627084701800.0,287604125202600.0,287604125202600.0,,,IUE,ULDA,2500.0,A,multiple methods,1995A&AS..114..527R
35,UVW1 (Swift) AB,12.56,0.1,0.1,mag,1150000042082300.0,0.03436,0.003165,0.003165,,,39514001445947.8,3639750133190.48,3639750133190.48,,,Swift,UVOT,2598.0,A,flux in fixed aperture,2014ApJS..212...18B
36,UVW1 (Swift) AB,12.37,0.1,0.1,mag,1150000042082300.0,0.04087,0.003765,0.003765,,,47000501719903.6,4329750158439.86,4329750158439.86,,,Swift,UVOT,2598.0,A,flux in fixed aperture,2014ApJS..212...18B
37,2980 A (OAO),9.71,0.18,0.18,mag,1010000010000000.0,0.14066,0.025364,0.025364,,,142066601406600.0,25617640253640.0,25617640253640.0,,,OAO,Photometer,2980.0,A,flux in fixed aperture,1982ApJ...256....1C
38,UV_3150 (m_T),9.28,0.5,0.5,mag,951699993000000.0,0.23325,0.13643,0.13643,,,221984023367250.0,129840430044990.0,129840430044990.0,,,IUE,ULDA,3150.0,A,multiple methods,1995A&AS..114..527R
39,F330W (HST/ACS),9.078e-16,,,erg/cm^2/s/A,907999976000000.0,0.0003302,,,,,299821592075.2,,,,,HST,ACS,3300.0,A,flux in fixed aperture,2005ApJ...625..699M
40,3320 A (OAO),9.2,0.12,0.12,mag,903000030000000.0,0.27927,0.032637,0.032637,,,252180818378100.0,29471211979110.0,29471211979110.0,,,OAO,Photometer,3320.0,A,flux in fixed aperture,1982ApJ...256....1C
41,u (SDSS) AB,11.3,0.05,0.05,mag,843999996805120.0,0.1094,0.005037,0.005037,,,92333599650480.1,4251227983907.39,4251227983907.39,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
42,u (SDSS) AB,11.44,0.05,0.05,mag,843999996805120.0,0.09618,0.004429,0.004429,,,81175919692716.4,3738075985849.88,3738075985849.88,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
43,4250 A (OAO),8.51,0.07,0.07,mag,705000024000000.0,0.86402,0.05754,0.05754,,,609134120736480.0,40565701380960.0,40565701380960.0,,,OAO,Photometer,4250.0,A,flux in fixed aperture,1982ApJ...256....1C
44,B (Johnson) AB,9.34,0.03,0.03,mag,681000015233024.0,0.6668,0.01843,0.01843,,,454090810157380.0,12550830280744.6,12550830280744.6,,,Multiple telescopes,Multiple instruments,4400.0,A,flux in fixed aperture,2014MNRAS.445..881C
45,B (B_T),9.31,0.1,0.1,mag,681000015000000.0,0.8043,0.0776,0.0776,,,547728312064500.0,52845601164000.0,52845601164000.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
46,B (m_B),9.57,0.15,0.15,mag,681000015000000.0,0.633,0.09378,0.09378,,,431073009495000.0,63864181406700.0,63864181406700.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
47,m_p,9.7,0.4,0.4,mag,681000015000000.0,0.56158,0.25015,0.25015,,,382435988423700.0,170352153752250.0,170352153752250.0,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1966CGCG3.C...0000Z
48,B (B_T^0),9.03,,,mag,681000015000000.0,1.041,,,,,708921015615000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
49,B,1.08,,,Jy,665999976000000.0,1.08,,,,,719279974080000.0,,,,,"2.1m, 1.5m",CCD,0.45,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
50,g (SDSS) AB,10.0,0.05,0.05,mag,639999988989952.0,0.3646,0.01679,0.01679,,,233343995985736.0,10745599815141.3,10745599815141.3,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
51,g (SDSS) AB,10.1,0.05,0.05,mag,639999988989952.0,0.3299,0.01519,0.01519,,,211135996367785.0,9721599832757.37,9721599832757.37,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
52,F547M (HST),14.0,,,mag,546999988000000.0,0.009257,,,,,5063578888916.0,,,,,HST,WFPC2,5483.0,A,flux in fixed aperture,2008AJ....135..747G
53,F547M (HST),15.7,,,mag,546999988000000.0,0.001934,,,,,1057897976792.0,,,,,HST,WFPC2,5483.0,A,flux in fixed aperture,2008AJ....135..747G
54,F547M (HST),14.59,,,mag,546999988000000.0,0.005376,,,,,2940671935488.0,,,,,HST,WFPC2,5483.0,A,flux in fixed aperture,2008AJ....135..747G
55,V (Cousins),8.65,0.01,0.01,mag,545000010000000.0,1.26,0.0117,0.0117,,,686700012600000.0,6376500117000.0,6376500117000.0,,,1.2m,CCD,5500.0,A,flux in fixed aperture,1996A&AS..118..111H
56,V,1.59,,,Jy,545000010000000.0,1.59,,,,,866550015900000.0,,,,,"2.1m, 1.5m",CCD,0.55,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
57,V (Johnson),11.58,,,mag,542120000000000.0,0.08494,,,,,46047672800000.0,,,,,28in,Photometer,5530.0,A,flux in fixed aperture,1966ApJ...143..187J
58,V (V_T),8.59,0.1,0.1,mag,542000009000000.0,1.334,0.1346,0.1346,,,723028012006000.0,72953201211400.0,72953201211400.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
59,V (V_T^0),8.39,,,mag,542000009000000.0,1.604,,,,,869368014436000.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
60,V (Johnson),8.67,,,mag,542000009000000.0,0.1239,,,,,67153801115100.0,,,,,"CFHT, 1.5m, HST, 2.1m, 2.5m, 1.5m","HRCam,  Mosaic II, ACS, T2KA, WideField",5530.0,A,total flux; beam filling or dilution corrected,2008AJ....136..773F
61,F606W (HST),14.49,,,mag,499999993000000.0,0.005559,,,,,2779499961087.0,,,,,HST,WFPC2,5997.0,A,flux in fixed aperture,2008AJ....135..747G
62,F606W (HST),13.91,,,mag,499999993000000.0,0.009483,,,,,4741499933619.0,,,,,HST,WFPC2,5997.0,A,flux in fixed aperture,2008AJ....135..747G
63,F606W (HST),15.54,,,mag,499999993000000.0,0.002113,,,,,1056499985209.0,,,,,HST,WFPC2,5997.0,A,flux in fixed aperture,2008AJ....135..747G
64,r (SDSS) AB,9.32,0.05,0.05,mag,486000010723328.0,0.677,0.03118,0.03118,,,329022007259693.0,15153480334353.4,15153480334353.4,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
65,r (SDSS) AB,9.4,0.05,0.05,mag,486000010723328.0,0.6325,0.02913,0.02913,,,307395006782505.0,14157180312370.5,14157180312370.5,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
66,R_c (OHP),8.091,0.01,0.01,mag,468000004112384.0,1.787,0.01646,0.01646,,,836316007348830.0,7703280067689.84,7703280067689.84,,,1.2m,CCD,6400.0,A,total flux; beam filling or dilution corrected,2015MNRAS.453.2965B
67,R_c (OHP),8.28,0.01,0.01,mag,468000004112384.0,1.502,0.01383,0.01383,,,702936006176801.0,6472440056874.27,6472440056874.27,,,1.2m,CCD,6400.0,A,flux integrated from map or image,2015MNRAS.453.2965B
68,R_c (OHP),8.133,0.008,0.008,mag,468000004112384.0,1.719,0.01267,0.01267,,,804492007069188.0,5929560052103.91,5929560052103.91,,,1.2m,CCD,6400.0,A,total flux; beam filling or dilution corrected,2015MNRAS.453.2965B
69,R_c (OHP),8.34,0.06,0.06,mag,468000004112384.0,1.421,0.07852,0.07852,,,665028005843698.0,36747360322904.4,36747360322904.4,,,1.2m,CCD,6400.0,A,flux integrated from map or image,2015MNRAS.453.2965B
70,R (Johnson),10.57,,,mag,428275013000000.0,0.1645,,,,,70451239638500.0,,,,,28in,Photometer,7000.0,A,flux in fixed aperture,1966ApJ...143..187J
71,i (SDSS) AB,8.95,0.05,0.05,mag,400999990689792.0,0.9565,0.04405,0.04405,,,383556491094786.0,17664049589885.3,17664049589885.3,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
72,i (SDSS) AB,9.0,0.05,0.05,mag,400999990689792.0,0.9082,0.04183,0.04183,,,364188191544469.0,16773829610554.0,16773829610554.0,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
73,I (Cousins),7.62,0.01,0.01,mag,378999994000000.0,2.28,0.0211,0.0211,,,864119986320000.0,7996899873400.0,7996899873400.0,,,1.2m,CCD,7900.0,A,flux in fixed aperture,1996A&AS..118..111H
74,R (Cousins) AB,8.35,0.03,0.03,mag,378999993794560.0,1.66,0.04586,0.04586,,,629139989698970.0,17380939715418.5,17380939715418.5,,,Multiple telescopes,Multiple instruments,7900.0,A,flux in fixed aperture,2014MNRAS.445..881C
75,F814W (HST),12.84,,,mag,378000005000000.0,0.01821,,,,,6883380091050.0,,,,,HST,WFPC2,7924.0,A,total flux; beam filling or dilution corrected,2004AJ....128.1124S
76,F814W (HST),15.13,,,mag,374000014000000.0,0.002262,,,,,845988031668.0,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
77,F814W (HST),17.0,,,mag,374000014000000.0,0.000404,,,,,151096005656.0,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
78,F814W (HST),14.15,,,mag,374000014000000.0,0.005577,,,,,2085798078078.0,,,,,HST,WFPC2,8012.0,A,flux in fixed aperture,2008AJ....135..747G
79,z (SDSS) AB,8.69,0.05,0.05,mag,335999989186560.0,1.217,0.05606,0.05606,,,408911986840044.0,18836159393798.6,18836159393798.6,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
80,z (SDSS) AB,8.73,0.05,0.05,mag,335999989186560.0,1.17,0.0539,0.0539,,,393119987348275.0,18110399417155.6,18110399417155.6,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
81,I (Johnson),9.69,,,mag,333103000000000.0,0.298,,,,,99264694000000.0,,,,,28in,Photometer,9000.0,A,flux in fixed aperture,1966ApJ...143..187J
82,J (2MASS) AB,8.27,0.05,0.05,mag,243000005361664.0,1.792,0.08252,0.08252,,,435456009608102.0,20052360442444.5,20052360442444.5,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
83,J (2MASS) AB,8.29,0.05,0.05,mag,243000005361664.0,1.754,0.08077,0.08077,,,426222009404359.0,19627110433061.6,19627110433061.6,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
84,J (Johnson),8.7,0.03,0.03,mag,241768004000000.0,0.5308,0.01487,0.01487,,,128330456523200.0,3595090219480.0,3595090219480.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
85,J (Johnson),7.59,0.03,0.03,mag,241768004000000.0,1.475,0.04134,0.04134,,,356607805900000.0,9994689285360.0,9994689285360.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
86,J_20 (2MASS LGA),6.697,0.016,0.016,mag,240000004000000.0,3.3354,0.049517,0.049517,,,800496013341600.0,11884080198068.0,11884080198068.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
87,J_tot (2MASS LGA),6.569,0.018,0.018,mag,240000004000000.0,3.7527,0.062733,0.062733,,,900648015010800.0,15055920250932.0,15055920250932.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
88,J_Kron (2MASS LGA),6.652,0.016,0.016,mag,240000004000000.0,3.4765,0.05161,0.05161,,,834360013906000.0,12386400206440.0,12386400206440.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
89,J_14arcsec (2MASS),9.736,0.015,0.015,mag,240000004000000.0,0.20302,0.0028245,0.0028245,,,48724800812080.0,677880011298.0,677880011298.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
90,J (Johnson),9.06,,,mag,237931004000000.0,0.381,,,,,90651712524000.0,,,,,28in,Photometer,1.26,microns,flux in fixed aperture,1966ApJ...143..187J
91,H (2MASS) AB,8.02,0.05,0.05,mag,181999994142720.0,2.257,0.1039,0.1039,,,410773986780119.0,18909799391428.6,18909799391428.6,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
92,H (2MASS) AB,8.0,0.05,0.05,mag,181999994142720.0,2.29,0.1055,0.1055,,,416779986586829.0,19200999382057.0,19200999382057.0,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
93,H_14arcsec (2MASS),8.962,0.015,0.015,mag,181999994000000.0,0.26638,0.0037059,0.0037059,,,48481158401720.0,674473777764.6,674473777764.6,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
94,H_20 (2MASS LGA),5.957,0.016,0.016,mag,181999994000000.0,4.2413,0.062964,0.062964,,,771916574552200.0,11459447622216.0,11459447622216.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
95,H_tot (2MASS LGA),5.828,0.02,0.02,mag,181999994000000.0,4.7764,0.088801,0.088801,,,869304771341600.0,16161781467194.0,16161781467194.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
96,H_Kron (2MASS LGA),5.914,0.016,0.016,mag,181999994000000.0,4.4127,0.06551,0.06551,,,803111373523800.0,11922819606940.0,11922819606940.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
97,H (HCO),6.52,0.03,0.03,mag,181691998000000.0,2.417,0.06771,0.06771,,,439149559166000.0,12302365184580.0,12302365184580.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
98,H (HCO),6.27,0.03,0.03,mag,181691998000000.0,3.042,0.08524,0.08524,,,552707057916000.0,15487425909520.0,15487425909520.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
99,H (Johnson),7.94,0.03,0.03,mag,181691998000000.0,0.7168,0.02008,0.02008,,,130236824166400.0,3648375319840.0,3648375319840.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
100,H (Johnson),6.79,0.03,0.03,mag,181691998000000.0,2.067,0.05792,0.05792,,,375557359866000.0,10523600524160.0,10523600524160.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
101,H (HCO),6.79,0.03,0.03,mag,181691998000000.0,1.885,0.0528,0.0528,,,342489416230000.0,9593337494400.0,9593337494400.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
102,Ks (2MASS) AB,8.23,0.05,0.05,mag,138999997923328.0,1.852,0.08529,0.08529,,,257427996154003.0,11855309822880.6,11855309822880.6,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
103,Ks (2MASS) AB,8.22,0.05,0.05,mag,138999997923328.0,1.87,0.08613,0.08613,,,259929996116623.0,11972069821136.2,11972069821136.2,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
104,K_s_14arcsec (2MASS),8.642,0.015,0.015,mag,138000000000000.0,0.23291,0.0032402,0.0032402,,,32141580000000.0,447147600000.0,447147600000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
105,K_Kron (2MASS LGA),5.688,0.017,0.017,mag,138000000000000.0,3.5383,0.055839,0.055839,,,488285400000000.0,7705782000000.0,7705782000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
106,K_tot (2MASS LGA),5.608,0.021,0.021,mag,138000000000000.0,3.8089,0.074387,0.074387,,,525628200000000.0,10265406000000.0,10265406000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
107,K_20 (2MASS LGA),5.728,0.016,0.016,mag,138000000000000.0,3.4103,0.050629,0.050629,,,470621400000000.0,6986802000000.0,6986802000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
108,K,0.17,,,Jy,136269003000000.0,0.17,,,,,23165730510000.0,,,,,90in,Photometer,2.2,microns,flux in fixed aperture,1970ApJ...161L.203K
109,K (Johnson),7.69,0.03,0.03,mag,135042001000000.0,0.5599,0.01569,0.01569,,,75610016359900.0,2118808995690.0,2118808995690.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
110,K (Johnson),6.55,0.03,0.03,mag,135042001000000.0,1.6,0.04483,0.04483,,,216067201600000.0,6053932904830.0,6053932904830.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
111,K (Johnson),7.86,,,mag,135042001000000.0,0.4788,,,,,64658110078800.0,,,,,28in,Photometer,2.22,microns,flux in fixed aperture,1966ApJ...143..187J
112,W1 (WISE),5.257,0.011,0.011,mag,89499996520448.0,2.443,0.02475,0.02475,,,218648491499454.0,2215124913881.09,2215124913881.09,,,WISE,1024x1024 pixel detector array,3.35,microns,flux in fixed aperture,2017ApJ...850...68C
113,W1 (WISE),7.439,0.008,0.008,mag,89420884686512.0,0.327428725966495,0.00241258401097115,0.00241258401097115,,,29278966347701.5,215735396641.574,215735396641.574,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
114,W1 (WISE),8.374,0.023,0.023,mag,89420884686512.0,0.13839384587501,0.00293170517956001,0.00293170517956001,,,12375300133312.2,262155670796.285,262155670796.285,,,WISE,1024x1024 pixel detector array,3.3526,microns,from fitting to map,2013wise.rept....1C
115,W1 (WISE),8.355,0.008,0.008,mag,89420884686512.0,0.140837004138846,0.00103772539607055,0.00103772539607055,,,12593769506693.6,92794322978.2896,92794322978.2896,,,WISE,1024x1024 pixel detector array,3.3526,microns,flux in fixed aperture,2013wise.rept....1C
116,3.4 microns WISE AB,8.89,0.1,0.1,mag,89300003717120.0,1.005,0.09257,0.09257,,,89746503735705.6,8266501344093.8,8266501344093.8,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
117,3.4 microns WISE AB,8.89,0.1,0.1,mag,89300003717120.0,1.011,0.09309,0.09309,,,90282303758008.3,8312937346026.7,8312937346026.7,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
118,L (Johnson),7.86,,,mag,84687200500000.0,0.2067,,,,,17504844343350.0,,,,,28in,Photometer,3.54,microns,flux in fixed aperture,1966ApJ...143..187J
119,3.6 microns IRAC AB,8.91,0.1,0.1,mag,84600000872448.0,0.9897,0.09116,0.09116,,,83728620863461.8,7712136079532.36,7712136079532.36,,,Spitzer,IRAC,35440.0,A,flux in fixed aperture,2014ApJS..212...18B
