No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
24,0.1-2 keV (ROSAT),6.82e-13,4.4e-14,4.4e-14,erg/cm^2/s,2.54000002e+17,2.6850393489367e-07,1.7322834509269e-08,1.7322834509269e-08,,,68200000000.0,4400000000.0,4400000000.0,,,ROSAT,HRI,1.05,keV,flux integrated from map or image,2005A&A...435..799T
25,1457 A (HST/STIS),4.6e-15,5.0,5.0,erg/cm^2/s/A,2060000000000000.0,0.0003262,1.631e-05,1.631e-05,,,671972000000.0,33598600000.0,33598600000.0,,,HST,STIS,1457.0,A,flux integrated from map or image,2006ApJS..164...52S
26,FUV (GALEX) AB,14.02,0.01,0.01,mag,1980000060000000.0,0.008954,8.247e-05,8.247e-05,,,17728920537240.0,163290604948.2,163290604948.2,,,GALEX,FUV detector,1516.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
27,FUV (GALEX) AB,13.74,0.02,0.02,mag,1960000004030460.0,0.01159,0.0002135,0.0002135,,,22716400046713.0,418460000860.503,418460000860.503,,,GALEX,FUV detector,1530.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
28,FUV (GALEX) AB,14.0,0.1,0.1,mag,1960000004030460.0,0.009094,0.0008376,0.0008376,,,17824240036653.0,1641696003375.91,1641696003375.91,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
29,FUV (GALEX) AB,14.08,0.1,0.1,mag,1960000004030460.0,0.008474,0.0007805,0.0007805,,,16609040034154.1,1529780003145.77,1529780003145.77,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
30,FUV (GALEX),13.81,0.02,0.02,mag,1949999977988100.0,0.001558,2.87e-05,2.87e-05,,,3038099965705.46,55964999368.2585,55964999368.2585,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
31,FUV (GALEX),13.9,0.01,0.01,mag,1949999977988100.0,0.001434,1.321e-05,1.321e-05,,,2796299968434.94,25759499709.2228,25759499709.2228,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
32,UVW2 (Swift) AB,13.66,0.1,0.1,mag,1479999961956350.0,0.01251,0.001152,0.001152,,,18514799524073.9,1704959956173.72,1704959956173.72,,,Swift,UVOT,2026.0,A,flux in fixed aperture,2014ApJS..212...18B
33,UVW2 (Swift) AB,13.58,0.1,0.1,mag,1479999961956350.0,0.01343,0.001237,0.001237,,,19876399489073.8,1830759952940.01,1830759952940.01,,,Swift,UVOT,2026.0,A,flux in fixed aperture,2014ApJS..212...18B
34,UVM2 (Swift) AB,13.68,0.1,0.1,mag,1340000000016380.0,0.01223,0.001127,0.001127,,,16388200000200.3,1510180000018.46,1510180000018.46,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
35,UVM2 (Swift) AB,13.6,0.1,0.1,mag,1340000000016380.0,0.01317,0.001213,0.001213,,,17647800000215.7,1625420000019.87,1625420000019.87,,,Swift,UVOT,2239.0,A,flux in fixed aperture,2014ApJS..212...18B
36,NUV (GALEX) AB,13.59,0.01,0.01,mag,1319999950000000.0,0.01331,0.0001225,0.0001225,,,17569199334500.0,161699993875.0,161699993875.0,,,GALEX,NUV detector,2267.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
37,NUV (GALEX) AB,13.57,0.1,0.1,mag,1310000056107010.0,0.01352,0.001245,0.001245,,,17711200758566.8,1630950069853.23,1630950069853.23,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
38,NUV (GALEX) AB,13.65,0.1,0.1,mag,1310000056107010.0,0.0126,0.001161,0.001161,,,16506000706948.3,1520910065140.24,1520910065140.24,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
39,NUV (GALEX) AB,13.33,0.02,0.02,mag,1300000030064640.0,0.01691,0.0003114,0.0003114,,,21983000508393.1,404820009362.129,404820009362.129,,,GALEX,NUV detector,2310.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
40,NUV (GALEX),13.46,0.01,0.01,mag,1290000004022270.0,0.003257,3e-05,3e-05,,,4201530013100.53,38700000120.6681,38700000120.6681,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
41,NUV (GALEX),13.38,0.01,0.01,mag,1290000004022270.0,0.003506,3.229e-05,3.229e-05,,,4522740014102.08,41654100129.8791,41654100129.8791,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
42,u (SDSS) AB,12.2,0.05,0.05,mag,843999996805120.0,0.04778,0.0022,0.0022,,,40326319847348.6,1856799992971.26,1856799992971.26,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
43,u (SDSS) AB,12.24,0.05,0.05,mag,843999996805120.0,0.04594,0.002116,0.002116,,,38773359853227.2,1785903993239.63,1785903993239.63,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
44,U (U_T),11.57,0.14,0.14,mag,818999999000000.0,0.04263,0.006009,0.006009,,,34913969957370.0,4921370993991.0,4921370993991.0,,,Literature compilation,Literature compilation,3660.0,A,from multi-aperture data,1991RC3.9.C...0000d
45,U (U_T^0),10.44,,,mag,818999999000000.0,0.1207,,,,,98853299879300.0,,,,,Literature compilation,Literature compilation,3660.0,A,from multi-aperture data,1991RC3.9.C...0000d
46,U_T (VATT),11.543,0.022,0.022,mag,818999999000000.0,0.0437,0.0009045,0.0009045,,,35790299956300.0,740785499095.5,740785499095.5,,,VATT,CCD,3660.0,A,total flux; beam filling or dilution corrected,2005ApJ...630..784T
47,103a-O (POSS-I O),12.24,,,mag,739999981000000.0,0.04841,,,,,35823399080210.0,,,,,Oschin Schmidt,Photographic plates,4050.0,A,integrated from scans,2006A&A...449..425M
48,B (m_B),11.34,0.14,0.14,mag,681000015000000.0,0.124,0.01707,0.01707,,,84444001860000.0,11624670256050.0,11624670256050.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
49,B (B_T^0),10.41,,,mag,681000015000000.0,0.292,,,,,198852004380000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
50,B (B_T),11.54,0.14,0.14,mag,681000015000000.0,0.1031,0.01419,0.01419,,,70211101546500.0,9663390212850.0,9663390212850.0,,,Literature compilation,Literature compilation,4400.0,A,from multi-aperture data,1991RC3.9.C...0000d
51,m_p,11.2,0.4,0.4,mag,681000015000000.0,0.14106,0.062834,0.062834,,,96061862115900.0,42789954942510.0,42789954942510.0,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1966CGCG3.C...0000Z
52,B_T (VATT),11.416,0.012,0.012,mag,681000015000000.0,0.1156,0.001278,0.001278,,,78723601734000.0,870318019170.0,870318019170.0,,,VATT,CCD,4400.0,A,total flux; beam filling or dilution corrected,2005ApJ...630..784T
53,g (SDSS) AB,11.07,0.05,0.05,mag,639999988989952.0,0.1359,0.006258,0.006258,,,86975998503734.5,4005119931099.12,4005119931099.12,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
54,g (SDSS) AB,11.03,0.05,0.05,mag,639999988989952.0,0.1401,0.006451,0.006451,,,89663998457492.3,4128639928974.18,4128639928974.18,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
55,V (Johnson),13.26,,,mag,542120000000000.0,0.01808,,,,,9801529600000.0,,,,,Literature compilation,Literature compilation,5530.0,A,flux in fixed aperture,1988VIrPh.C...0000d
56,V (V_T^0),9.74,,,mag,542000009000000.0,0.4625,,,,,250675004162500.0,,,,,Literature compilation,Literature compilation,5530.0,A,from multi-aperture data,1991RC3.9.C...0000d
57,V_T (VATT),10.704,0.019,0.019,mag,542000009000000.0,0.1903,0.003367,0.003367,,,103142601712700.0,1824914030303.0,1824914030303.0,,,VATT,CCD,5530.0,A,total flux; beam filling or dilution corrected,2005ApJ...630..784T
58,V (V_T),10.86,0.14,0.14,mag,542000009000000.0,0.1649,0.02293,0.02293,,,89375801484100.0,12428060206370.0,12428060206370.0,,,Literature compilation,Literature compilation,5530.0,A,from multi-aperture data,1991RC3.9.C...0000d
59,r (SDSS) AB,10.45,0.05,0.05,mag,486000010723328.0,0.2397,0.01104,0.01104,,,116494202570382.0,5365440118385.54,5365440118385.54,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
60,r (SDSS) AB,10.47,0.05,0.05,mag,486000010723328.0,0.2348,0.01081,0.01081,,,114112802517837.0,5253660115919.18,5253660115919.18,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
61,103a-E (POSS-I E),10.83,,,mag,465000003000000.0,0.142,,,,,66030000426000.0,,,,,Oschin Schmidt,Photographic plates,6450.0,A,integrated from scans,2006A&A...449..425M
62,R_T (VATT),10.197,0.024,0.024,mag,433000014000000.0,0.241,0.005277,0.005277,,,104353003374000.0,2284941073878.0,2284941073878.0,,,VATT,CCD,6930.0,A,total flux; beam filling or dilution corrected,2005ApJ...630..784T
63,R (Johnson),12.27,,,mag,428275013000000.0,0.03436,,,,,14715529446680.0,,,,,Literature compilation,Literature compilation,7000.0,A,flux in fixed aperture,1988VIrPh.C...0000d
64,i (SDSS) AB,10.07,0.05,0.05,mag,400999990689792.0,0.3394,0.01563,0.01563,,,136099396840115.0,6267629854481.45,6267629854481.45,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
65,i (SDSS) AB,10.06,0.05,0.05,mag,400999990689792.0,0.3448,0.01588,0.01588,,,138264796789840.0,6367879852153.9,6367879852153.9,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
66,I,8.92,,,mag,378999994000000.0,0.6895,,,,,261320495863000.0,,,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
67,I,9.5,0.03,0.03,mag,378999994000000.0,0.4041,0.01117,0.01117,,,153153897575400.0,4233429932980.0,4233429932980.0,,,"1m, 3.9m, 0.9m, 1.3m",?,7900.0,A,total flux; beam filling or dilution corrected,2007ApJS..172..599S
68,z (SDSS) AB,9.82,0.05,0.05,mag,335999989186560.0,0.4296,0.01979,0.01979,,,144345595354546.0,6649439786002.02,6649439786002.02,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
69,z (SDSS) AB,9.8,0.05,0.05,mag,335999989186560.0,0.4348,0.02002,0.02002,,,146092795298316.0,6726719783514.93,6726719783514.93,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
70,J (UKIRT),27.7,1.7,1.7,mJy,249999996747780.0,0.0277,0.0017,0.0017,,,6924999909913.51,424999994471.226,424999994471.226,,,"UKIRT, IRTF, 4m",Bolometer,1.2,microns,flux in fixed aperture,1985ApJ...291..117L
71,J (2MASS) AB,9.34,0.05,0.05,mag,243000005361664.0,0.6675,0.03074,0.03074,,,162202503578911.0,7469820164817.55,7469820164817.55,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
72,J (2MASS) AB,9.33,0.05,0.05,mag,243000005361664.0,0.6719,0.03094,0.03094,,,163271703602502.0,7518420165889.88,7518420165889.88,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
73,J (Johnson),9.78,0.03,0.03,mag,241768004000000.0,0.1963,0.0055,0.0055,,,47459059185200.0,1329724022000.0,1329724022000.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
74,F_J (total),2.59,2.0,2.0,log(mJy),240999993000000.0,0.38905,0.10073,0.10073,,,93761047276650.0,24275929294890.0,24275929294890.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
75,J (ESO/SPM),63.2,4.21,4.21,mJy,240999993000000.0,0.0632,0.0042088,0.0042088,,,15231199557600.0,1014320770538.4,1014320770538.4,,,"1.0m, 2.1m",InSb detector,1.244,microns,flux in fixed aperture,1995ApJ...453..616S
76,J_14arcsec (2MASS),10.759,0.015,0.015,mag,240000004000000.0,0.07913,0.0011008,0.0011008,,,18991200316520.0,264192004403.2,264192004403.2,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
77,J_20 (2MASS LGA),8.552,0.016,0.016,mag,240000004000000.0,0.60415,0.0089688,0.0089688,,,144996002416600.0,2152512035875.2,2152512035875.2,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
78,J_Kron (2MASS LGA),8.54,0.016,0.016,mag,240000004000000.0,0.61086,0.0090685,0.0090685,,,146606402443440.0,2176440036274.0,2176440036274.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
79,J_tot (2MASS LGA),8.439,0.017,0.017,mag,240000004000000.0,0.67041,0.01058,0.01058,,,160898402681640.0,2539200042320.0,2539200042320.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
80,F_H (total),2.71,2.12,2.12,log(mJy),184000006000000.0,0.51286,0.13279,0.13279,,,94366243077160.0,24433360796740.0,24433360796740.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
81,H (ESO/SPM),83.3,5.55,5.55,mJy,184000006000000.0,0.0833,0.0055472,0.0055472,,,15327200499800.0,1020684833283.2,1020684833283.2,,,"1.0m, 2.1m",InSb detector,1.634,microns,flux in fixed aperture,1995ApJ...453..616S
82,H (UKIRT),60.7,4.2,4.2,mJy,181999994142720.0,0.0607,0.0042,0.0042,,,11047399644463.1,764399975399.424,764399975399.424,,,"UKIRT, IRTF, 4m",Bolometer,1.65,microns,flux in fixed aperture,1985ApJ...291..117L
83,H (2MASS) AB,9.01,0.05,0.05,mag,181999994142720.0,0.9077,0.0418,0.0418,,,165201394683347.0,7607599755165.7,7607599755165.7,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
84,H (2MASS) AB,9.01,0.05,0.05,mag,181999994142720.0,0.9037,0.04162,0.04162,,,164473394706776.0,7574839756220.01,7574839756220.01,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
85,H_14arcsec (2MASS),9.64,0.015,0.015,mag,181999994000000.0,0.14266,0.0019847,0.0019847,,,25964119144040.0,361215388091.8,361215388091.8,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
86,H_Kron (2MASS LGA),7.718,0.016,0.016,mag,181999994000000.0,0.83772,0.012436,0.012436,,,152465034973680.0,2263351925384.0,2263351925384.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
87,H_tot (2MASS LGA),7.636,0.018,0.018,mag,181999994000000.0,0.90344,0.015103,0.015103,,,164426074579360.0,2748745909382.0,2748745909382.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
88,H_20 (2MASS LGA),7.728,0.016,0.016,mag,181999994000000.0,0.83004,0.012322,0.012322,,,151067275019760.0,2242603926068.0,2242603926068.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
89,H (Johnson),8.77,0.03,0.03,mag,181691998000000.0,0.3337,0.00935,0.00935,,,60630619732600.0,1698820181300.0,1698820181300.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
90,H (HCO),8.23,0.03,0.03,mag,181691998000000.0,0.5003,0.01402,0.01402,,,90900506599400.0,2547321811960.0,2547321811960.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
91,H (HCO),8.15,0.03,0.03,mag,181691998000000.0,0.5386,0.01509,0.01509,,,97859310122800.0,2741732249820.0,2741732249820.0,,,"1m, 0.4m, 0.9m, 1.3m, 2.1m",InSb detector,1.65,microns,flux in fixed aperture,1982ApJS...50..241A
92,Ks (2MASS) AB,9.09,0.05,0.05,mag,138999997923328.0,0.8373,0.03856,0.03856,,,116384698261203.0,5359839919923.53,5359839919923.53,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
93,Ks (2MASS) AB,9.1,0.05,0.05,mag,138999997923328.0,0.8348,0.03845,0.03845,,,116037198266394.0,5344549920151.96,5344549920151.96,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
94,K_Kron (2MASS LGA),7.336,0.016,0.016,mag,138000000000000.0,0.77552,0.011513,0.011513,,,107021760000000.0,1588794000000.0,1588794000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
95,K_tot (2MASS LGA),7.262,0.019,0.019,mag,138000000000000.0,0.83022,0.014656,0.014656,,,114570360000000.0,2022528000000.0,2022528000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
96,K_20 (2MASS LGA),7.345,0.016,0.016,mag,138000000000000.0,0.76912,0.011418,0.011418,,,106138560000000.0,1575684000000.0,1575684000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
97,K_s_14arcsec (2MASS),9.007,0.015,0.015,mag,138000000000000.0,0.16642,0.0023151,0.0023151,,,22965960000000.0,319483800000.0,319483800000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
98,K (ESO/SPM),66.0,4.4,4.4,mJy,137000003000000.0,0.066,0.0043953,0.0043953,,,9042000198000.0,602156113185.9,602156113185.9,,,"1.0m, 2.1m",InSb detector,2.194,microns,flux in fixed aperture,1995ApJ...453..616S
99,F_K (total),2.61,2.02,2.02,log(mJy),137000003000000.0,0.40738,0.10548,0.10548,,,55811061222140.0,14450760316440.0,14450760316440.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
100,K (UKIRT),76.6,4.6,4.6,mJy,135999996821500.0,0.0766,0.0046,0.0046,,,10417599756526.9,625599985378.9,625599985378.9,,,"UKIRT, IRTF, 4m",Bolometer,2.2,microns,flux in fixed aperture,1985ApJ...291..117L
101,K (Johnson),8.28,0.03,0.03,mag,135042001000000.0,0.3252,0.00911,0.00911,,,43915658725200.0,1230232629110.0,1230232629110.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
102,N3 (AKARI),0.594,0.015,0.015,Jy,93699996385280.0,0.594,0.015,0.015,,,55657797852856.3,1405499945779.2,1405499945779.2,,,AKARI,IRC02,3.2,microns,total flux; beam filling or dilution corrected,2010PASJ...62.1085Y
103,3.4 microns WISE AB,9.62,0.1,0.1,mag,89300003717120.0,0.5162,0.04755,0.04755,,,46096661918777.3,4246215176749.06,4246215176749.06,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
104,3.4 microns WISE AB,9.62,0.1,0.1,mag,89300003717120.0,0.5154,0.04747,0.04747,,,46025221915803.6,4239071176451.69,4239071176451.69,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
105,L (UKIRT),60.7,3.6,3.6,mJy,85699999039488.0,0.0607,0.0036,0.0036,,,5201989941696.92,308519996542.157,308519996542.157,,,"UKIRT, IRTF, 4m",Bolometer,3.5,microns,flux in fixed aperture,1985ApJ...291..117L
106,3.6 microns IRAC AB,9.61,0.1,0.1,mag,84600000872448.0,0.5187,0.04778,0.04778,,,43882020452538.8,4042188041685.57,4042188041685.57,,,Spitzer,IRAC,35440.0,A,flux in fixed aperture,2014ApJS..212...18B
107,3.6 microns IRAC AB,9.61,0.1,0.1,mag,84600000872448.0,0.5179,0.0477,0.0477,,,43814340451840.8,4035420041615.77,4035420041615.77,,,Spitzer,IRAC,35440.0,A,flux in fixed aperture,2014ApJS..212...18B
108,3.6 microns (IRAC),0.561,0.0168,0.0168,Jy,84399999700000.0,0.561,0.0168,0.0168,,,47348399831700.0,1417919994960.0,1417919994960.0,,,Spitzer,IRAC,3.55,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
109,3.6 microns (IRAC),8.12,0.09,0.09,mag,84399999680512.0,0.1587,0.01315,0.01315,,,13394279949297.3,1109859995798.73,1109859995798.73,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2010ApJS..187..172G
110,3.6 microns IRAC AB,9.585,0.001,0.001,mag,84399999680512.0,0.5321,0.0004901,0.0004901,,,44909239830000.4,41364439843.4189,41364439843.4189,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2018ApJS..234...18B
111,N4 (AKARI),0.424,0.014,0.014,Jy,73099999444992.0,0.424,0.014,0.014,,,30994399764676.6,1023399992229.89,1023399992229.89,,,AKARI,IRC02,4.1,microns,total flux; beam filling or dilution corrected,2010PASJ...62.1085Y
112,4.5 microns IRAC AB,9.95,0.1,0.1,mag,66799999647744.0,0.3796,0.03496,0.03496,,,25357279866283.6,2335327987685.13,2335327987685.13,,,Spitzer,IRAC,44870.0,A,flux in fixed aperture,2014ApJS..212...18B
113,4.5 microns IRAC AB,9.95,0.1,0.1,mag,66799999647744.0,0.3791,0.03491,0.03491,,,25323879866459.8,2331987987702.74,2331987987702.74,,,Spitzer,IRAC,44870.0,A,flux in fixed aperture,2014ApJS..212...18B
