No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
12,2-7 keV Chandra,2.7028e-13,1.2282e-14,1.2282e-14,erg/cm^2/s,9.18835911992269e+17,2.94151400631165e-08,1.33671795832936e-09,1.33671795832936e-09,,,27027687046.274,1228224464.318,1228224464.318,,,Chandra,"ACIS, HRC-I",3.8,keV,from fitting to map,2020CSC...C2..0000:
13,2-7 keV Chandra,2.7028e-13,1.2282e-14,1.2282e-14,erg/cm^2/s,9.18835911992269e+17,2.94151400631165e-08,1.33671795832936e-09,1.33671795832936e-09,,,27027687046.274,1228224464.318,1228224464.318,,,Chandra,"ACIS, HRC-I",3.8,keV,from fitting to map,2020CSC...C2..0000:
14,2-7 keV Chandra,2.7354e-13,1.2313e-14,1.2313e-14,erg/cm^2/s,9.18835911992269e+17,2.97707537953993e-08,1.34008107985374e-09,1.34008107985374e-09,,,27354437714.293,1231314621.151,1231314621.151,,,Chandra,"ACIS, HRC-I",3.8,keV,flux in fixed aperture,2020CSC...C2..0000:
15,0.5-7 keV Chandra,3.225e-13,1.0016e-14,1.0016e-14,erg/cm^2/s,5.56137525679531e+17,5.7989109792614e-08,1.80105494858152e-09,1.80105494858152e-09,,,32249920036.423,1001634242.717,1001634242.717,,,Chandra,"ACIS, HRC-I",2.3,keV,from fitting to map,2020CSC...C2..0000:
16,0.5-7 keV Chandra,3.225e-13,1.0016e-14,1.0016e-14,erg/cm^2/s,5.56137525679531e+17,5.7989109792614e-08,1.80105494858152e-09,1.80105494858152e-09,,,32249920036.423,1001634242.717,1001634242.717,,,Chandra,"ACIS, HRC-I",2.3,keV,from fitting to map,2020CSC...C2..0000:
17,0.5-7 keV Chandra,3.3211e-13,1.0034e-14,1.0034e-14,erg/cm^2/s,5.56137525679531e+17,5.97166233201575e-08,1.80423967459481e-09,1.80423967459481e-09,,,33210655135.209,1003405388.362,1003405388.362,,,Chandra,"ACIS, HRC-I",2.3,keV,flux in fixed aperture,2020CSC...C2..0000:
18,0.5-7 keV Chandra,3.3211e-13,1.0034e-14,1.0034e-14,erg/cm^2/s,5.56137525679531e+17,5.97166233201575e-08,1.80423967459481e-09,1.80423967459481e-09,,,33210655135.209,1003405388.362,1003405388.362,,,Chandra,"ACIS, HRC-I",2.3,keV,flux in fixed aperture,2020CSC...C2..0000:
19,0.2-4 keV (EINSTEIN),1.092e-12,,,erg/cm^2/s,5.24599984e+17,2.08158603375024e-07,,,,,109200000000.0,,,,,Einstein,IPC,2.1,keV,flux integrated from map or image,1992ApJS...80..531F
20,1.2-2 keV Chandra,4.9548e-14,2.4625e-15,2.4625e-15,erg/cm^2/s,3.77206321765247e+17,1.3135523105714e-08,6.52835251542934e-10,6.52835251542934e-10,,,4954802355.1688,246253583.9532,246253583.9532,,,Chandra,"ACIS, HRC-I",1.56,keV,from fitting to map,2020CSC...C2..0000:
21,1.2-2 keV Chandra,5.0136e-14,2.4442e-15,2.4442e-15,erg/cm^2/s,3.77206321765247e+17,1.32914931704523e-08,6.47982802716164e-10,6.47982802716164e-10,,,5013635249.5942,244423209.5797,244423209.5797,,,Chandra,"ACIS, HRC-I",1.56,keV,flux in fixed aperture,2020CSC...C2..0000:
22,1.2-2 keV Chandra,5.0136e-14,2.4442e-15,2.4442e-15,erg/cm^2/s,3.77206321765247e+17,1.32914931704523e-08,6.47982802716164e-10,6.47982802716164e-10,,,5013635249.5942,244423209.5797,244423209.5797,,,Chandra,"ACIS, HRC-I",1.56,keV,flux in fixed aperture,2020CSC...C2..0000:
23,1.2-2 keV Chandra,4.9548e-14,2.4625e-15,2.4625e-15,erg/cm^2/s,3.77206321765247e+17,1.3135523105714e-08,6.52835251542934e-10,6.52835251542934e-10,,,4954802355.1688,246253583.9532,246253583.9532,,,Chandra,"ACIS, HRC-I",1.56,keV,from fitting to map,2020CSC...C2..0000:
24,0.7-2 keV (ASCA),8.2e-13,,,erg/cm^2/s,3.26000009e+17,2.51533735387105e-07,,,,,82000000000.0,,,,,ASCA,GIS,1.35,keV,flux integrated from map or image,2001ApJS..133....1U
25,0.5-1.2 keV Chandra,1.4961e-14,1.2334e-15,1.2334e-15,erg/cm^2/s,2.22455010271813e+17,6.7255535839917e-09,5.54430651743464e-10,5.54430651743464e-10,,,1496133091.6105,123335876.3286,123335876.3286,,,Chandra,"ACIS, HRC-I",0.92,keV,from fitting to map,2020CSC...C2..0000:
26,0.5-1.2 keV Chandra,1.6117e-14,1.2893e-15,1.2893e-15,erg/cm^2/s,2.22455010271813e+17,7.24508323273994e-09,5.7959528870291e-10,5.7959528870291e-10,,,1611705064.9593,128933875.9019,128933875.9019,,,Chandra,"ACIS, HRC-I",0.92,keV,flux in fixed aperture,2020CSC...C2..0000:
27,0.5-1.2 keV Chandra,1.6117e-14,1.2893e-15,1.2893e-15,erg/cm^2/s,2.22455010271813e+17,7.24508323273994e-09,5.7959528870291e-10,5.7959528870291e-10,,,1611705064.9593,128933875.9019,128933875.9019,,,Chandra,"ACIS, HRC-I",0.92,keV,flux in fixed aperture,2020CSC...C2..0000:
28,0.5-1.2 keV Chandra,1.4961e-14,1.2334e-15,1.2334e-15,erg/cm^2/s,2.22455010271813e+17,6.7255535839917e-09,5.54430651743464e-10,5.54430651743464e-10,,,1496133091.6105,123335876.3286,123335876.3286,,,Chandra,"ACIS, HRC-I",0.92,keV,from fitting to map,2020CSC...C2..0000:
29,0.2-0.5 keV Chandra,1.7962e-15,5.8784e-16,5.8784e-16,erg/cm^2/s,9.67195696833967e+16,1.85709962128578e-09,6.07778057875407e-10,6.07778057875407e-10,,,179617876.22996,58784032.22072,58784032.22072,,,Chandra,"ACIS, HRC-I",0.4,keV,flux in fixed aperture,2020CSC...C2..0000:
30,0.2-0.5 keV Chandra,1.2239e-15,5.5368e-16,5.5368e-16,erg/cm^2/s,9.67195696833967e+16,1.2654379136602e-09,5.72460008560581e-10,5.72460008560581e-10,,,122392610.47027,55368085.688933,55368085.688933,,,Chandra,"ACIS, HRC-I",0.4,keV,from fitting to map,2020CSC...C2..0000:
31,0.2-0.5 keV Chandra,1.2239e-15,5.5368e-16,5.5368e-16,erg/cm^2/s,9.67195696833967e+16,1.2654379136602e-09,5.72460008560581e-10,5.72460008560581e-10,,,122392610.47027,55368085.688933,55368085.688933,,,Chandra,"ACIS, HRC-I",0.4,keV,from fitting to map,2020CSC...C2..0000:
32,0.2-0.5 keV Chandra,1.7962e-15,5.8784e-16,5.8784e-16,erg/cm^2/s,9.67195696833967e+16,1.85709962128578e-09,6.07778057875407e-10,6.07778057875407e-10,,,179617876.22996,58784032.22072,58784032.22072,,,Chandra,"ACIS, HRC-I",0.4,keV,flux in fixed aperture,2020CSC...C2..0000:
33,1150 A (FUSE),4e-13,6e-14,6e-14,erg/cm^2/s/A,2610000090000000.0,0.01767,0.00265,0.00265,,,46118701590300.0,6916500238500.0,6916500238500.0,,,FUSE,?,1150.0,A,modelled datum,2007MNRAS.381..228P
34,1482A (IUE),1.018e-13,1.29e-14,1.29e-14,erg/cm^2/s/A,2022890000000000.0,0.007468,0.0009463,0.0009463,,,15106942520000.0,1914260807000.0,1914260807000.0,,,IUE,"SWP, LWR, LWP",1482.0,A,flux in fixed aperture,1993ApJS...86....5K
35,FUV (GALEX) AB,12.67,0.1,0.1,mag,1960000004030460.0,0.03111,0.002866,0.002866,,,60975600125387.6,5617360011551.3,5617360011551.3,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
36,FUV (GALEX) AB,12.26,0.01,0.01,mag,1960000004030460.0,0.04529,0.0004172,0.0004172,,,88768400182539.5,817712001681.508,817712001681.508,,,GALEX,FUV detector,1530.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
37,FUV (GALEX) AB,12.5,0.1,0.1,mag,1960000004030460.0,0.03641,0.003354,0.003354,,,71363600146749.0,6573840013518.16,6573840013518.16,,,GALEX,FUV detector,1531.0,A,flux in fixed aperture,2014ApJS..212...18B
38,1549 A,242.0,5.0,5.0,counts/(32 s),1934999940000000.0,0.0371,0.00077,0.00077,,,71788497774000.0,1489949953800.0,1489949953800.0,,,Astronomical Netherlands Satellite,?,1549.0,A,flux in fixed aperture,1976A&A....48..373V
39,1550 A (OAO),9.18,0.53,0.53,mag,1930000060000000.0,0.062003,0.039018,0.039018,,,119665793720180.0,75304742341080.0,75304742341080.0,,,OAO,Photometer,1550.0,A,flux in fixed aperture,1982ApJ...256....1C
40,1799 A,167.0,4.0,4.0,counts/(32 s),1665999960000000.0,0.0397,0.00095,0.00095,,,66140198412000.0,1582699962000.0,1582699962000.0,,,Astronomical Netherlands Satellite,?,1799.0,A,flux in fixed aperture,1976A&A....48..373V
41,1910 A (OAO),9.87,0.4,0.4,mag,1570000060000000.0,0.049867,0.022213,0.022213,,,78291192992020.0,34874411332780.0,34874411332780.0,,,OAO,Photometer,1910.0,A,flux in fixed aperture,1982ApJ...256....1C
42,1913A (IUE),7.45e-14,5.3e-15,5.3e-15,erg/cm^2/s/A,1567129950000000.0,0.009106,0.0006478,0.0006478,,,14270285324700.0,1015186781610.0,1015186781610.0,,,IUE,"SWP, LWR, LWP",1913.0,A,flux in fixed aperture,1993ApJS...86....5K
43,2200 A,165.0,4.0,4.0,counts/(32 s),1362999950000000.0,0.0536,0.0013,0.0013,,,73056797320000.0,1771899935000.0,1771899935000.0,,,Astronomical Netherlands Satellite,?,2200.0,A,flux in fixed aperture,1976A&A....48..373V
44,NUV (GALEX) AB,12.35,0.1,0.1,mag,1310000056107010.0,0.04158,0.00383,0.00383,,,54469802332929.5,5017300214889.85,5017300214889.85,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
45,NUV (GALEX) AB,12.18,0.1,0.1,mag,1310000056107010.0,0.04867,0.004482,0.004482,,,63757702730728.2,5871420251471.62,5871420251471.62,,,GALEX,NUV detector,2286.0,A,flux in fixed aperture,2014ApJS..212...18B
46,NUV (GALEX) AB,11.99,0.01,0.01,mag,1300000030064640.0,0.05808,0.0005349,0.0005349,,,75504001746154.3,695370016081.576,695370016081.576,,,GALEX,NUV detector,2310.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
47,2373A (IUE),4.84e-14,1.62e-14,1.62e-14,erg/cm^2/s/A,1263350000000000.0,0.009103,0.003047,0.003047,,,11500275050000.0,3849427450000.0,3849427450000.0,,,IUE,"SWP, LWR, LWP",2373.0,A,flux in fixed aperture,1993ApJS...86....5K
48,2460 A (OAO),10.32,0.31,0.31,mag,1219999960000000.0,0.054653,0.01806,0.01806,,,66676657813880.0,22033199277600.0,22033199277600.0,,,OAO,Photometer,2460.0,A,flux in fixed aperture,1982ApJ...256....1C
49,2493 A,73.0,3.0,3.0,counts/(32 s),1202999940000000.0,0.05,0.00205,0.00205,,,60149997000000.0,2466149877000.0,2466149877000.0,,,Astronomical Netherlands Satellite,?,2493.0,A,flux in fixed aperture,1976A&A....48..373V
50,2700A (IUE),5.07e-14,4.5e-15,4.5e-15,erg/cm^2/s/A,1110339980000000.0,0.01234,0.001096,0.001096,,,13701595353200.0,1216932618080.0,1216932618080.0,,,IUE,"SWP, LWR, LWP",2700.0,A,flux in fixed aperture,1993ApJS...86....5K
51,2980 A (OAO),10.27,0.18,0.18,mag,1010000010000000.0,0.083981,0.015144,0.015144,,,84820810839810.0,15295440151440.0,15295440151440.0,,,OAO,Photometer,2980.0,A,flux in fixed aperture,1982ApJ...256....1C
52,3294 A,73.0,8.0,8.0,counts/(32 s),910100013000000.0,0.0538,0.0059,0.0059,,,48963380699400.0,5369590076700.0,5369590076700.0,,,Astronomical Netherlands Satellite,?,3294.0,A,flux in fixed aperture,1976A&A....48..373V
53,3320 A (OAO),10.35,0.12,0.12,mag,903000030000000.0,0.096833,0.011316,0.011316,,,87440201904990.0,10218348339480.0,10218348339480.0,,,OAO,Photometer,3320.0,A,flux in fixed aperture,1982ApJ...256....1C
54,u (SDSS) AB,11.59,0.05,0.05,mag,843999996805120.0,0.08359,0.00385,0.00385,,,70549959732940.0,3249399987699.71,3249399987699.71,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
55,u (SDSS) AB,11.69,0.05,0.05,mag,843999996805120.0,0.0766,0.003527,0.003527,,,64650399755272.2,2976787988731.66,2976787988731.66,,,2.5m,Imaging camera,3551.0,A,flux in fixed aperture,2014ApJS..212...18B
56,u (SDSS Model) AB,12.722,0.002,0.002,asinh mag,836000016000000.0,0.03070405,5.655895e-05,5.655895e-05,,,25668586291264.8,47283283104.9432,47283283104.9432,,,2.5m,Imaging camera,3585.0,A,modelled datum,2007SDSS6.C...0000:
57,u (SDSS PSF) AB,16.256,0.029,0.029,asinh mag,836000016000000.0,0.001184665,3.16424e-05,3.16424e-05,,,990379958954.64,26453046906.2784,26453046906.2784,,,2.5m,Imaging camera,3585.0,A,modelled datum,2007SDSS6.C...0000:
58,u (SDSS CModel) AB,12.691,,,asinh mag,836000016000000.0,0.03159335,,,,,26412041105493.6,,,,,2.5m,Imaging camera,3585.0,A,modelled datum,2007SDSS6.C...0000:
59,U (U_T),10.72,0.1,0.1,mag,818999999000000.0,0.09326,0.009044,0.009044,,,76379939906740.0,7407035990956.0,7407035990956.0,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
60,U (U_T^0),10.49,,,mag,818999999000000.0,0.1153,,,,,94430699884700.0,,,,,Literature compilation,Literature compilation,3660.0,A,multiple methods,1991RC3.9.C...0000d
61,4250 A (OAO),10.07,0.07,0.07,mag,705000024000000.0,0.20536,0.013676,0.013676,,,144778804928640.0,9641580328224.0,9641580328224.0,,,OAO,Photometer,4250.0,A,flux in fixed aperture,1982ApJ...256....1C
62,B (B_T),11.15,0.1,0.1,mag,681000015000000.0,0.1477,0.01425,0.01425,,,100583702215500.0,9704250213750.0,9704250213750.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
63,B (m_B),11.04,0.16,0.16,mag,681000015000000.0,0.1635,0.02595,0.02595,,,111343502452500.0,17671950389250.0,17671950389250.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
64,B (B_T^0),10.95,,,mag,681000015000000.0,0.1776,,,,,120945602664000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
65,m_p,11.0,0.4,0.4,mag,681000015000000.0,0.16959,0.075544,0.075544,,,115490792543850.0,51445465133160.0,51445465133160.0,,,Oschin Schmidt,Photographic plates,4400.0,A,estimated by eye,1966CGCG3.C...0000Z
66,g (SDSS) AB,11.05,0.05,0.05,mag,639999988989952.0,0.1374,0.006328,0.006328,,,87935998487219.4,4049919930328.42,4049919930328.42,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
67,g (SDSS) AB,11.13,0.05,0.05,mag,639999988989952.0,0.1284,0.005912,0.005912,,,82175998586309.8,3783679934908.6,3783679934908.6,,,2.5m,Imaging camera,4681.0,A,flux in fixed aperture,2014ApJS..212...18B
68,g (SDSS CModel) AB,11.945,,,asinh mag,616999969000000.0,0.06053775,,,,,37351789873329.8,,,,,2.5m,Imaging camera,4858.0,A,modelled datum,2007SDSS6.C...0000:
69,g (SDSS Model) AB,11.742,0.002,0.002,asinh mag,616999969000000.0,0.07298376,0.0001344411,0.0001344411,,,45030977657503.4,82950154532.3259,82950154532.3259,,,2.5m,Imaging camera,4858.0,A,modelled datum,2007SDSS6.C...0000:
70,g (SDSS PSF) AB,15.043,0.02,0.02,asinh mag,616999969000000.0,0.003490007,6.428831e-05,6.428831e-05,,,2153334210809.78,39665885277.0624,39665885277.0624,,,2.5m,Imaging camera,4858.0,A,modelled datum,2007SDSS6.C...0000:
71,V (V_T^0),10.64,,,mag,542000009000000.0,0.2019,,,,,109429801817100.0,,,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
72,V (V_T),10.8,0.1,0.1,mag,542000009000000.0,0.1742,0.0169,0.0169,,,94416401567800.0,9159800152100.0,9159800152100.0,,,Literature compilation,Literature compilation,5530.0,A,multiple methods,1991RC3.9.C...0000d
73,r (SDSS) AB,10.86,0.05,0.05,mag,486000010723328.0,0.1651,0.007602,0.007602,,,80238601770421.5,3694572081518.74,3694572081518.74,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
74,r (SDSS) AB,10.81,0.05,0.05,mag,486000010723328.0,0.1729,0.007962,0.007962,,,84029401854063.4,3869532085379.14,3869532085379.14,,,2.5m,Imaging camera,6165.0,A,flux in fixed aperture,2014ApJS..212...18B
75,r (SDSS Model) AB,11.359,0.002,0.002,asinh mag,477000007000000.0,0.1038547,0.0001913074,0.0001913074,,,49538692626982.9,91253631139.1518,91253631139.1518,,,2.5m,Imaging camera,6290.0,A,modelled datum,2007SDSS6.C...0000:
76,r (SDSS CModel) AB,11.555,,,asinh mag,477000007000000.0,0.08670143,,,,,41356582716910.0,,,,,2.5m,Imaging camera,6290.0,A,modelled datum,2007SDSS6.C...0000:
77,r (SDSS PSF) AB,14.71,0.015,0.015,asinh mag,477000007000000.0,0.004742706,6.552291e-05,6.552291e-05,,,2262270795198.94,31254428528.6604,31254428528.6604,,,2.5m,Imaging camera,6290.0,A,modelled datum,2007SDSS6.C...0000:
78,R (Johnson) (JKT),10.4,0.04,0.04,mag,470000016000000.0,0.1999,0.007366,0.007366,,,93953003198400.0,3462020117856.0,3462020117856.0,,,JKT,CCD,6373.0,A,total flux; beam filling or dilution corrected,2004A&A...414...23J
79,R_c (OHP),10.71,0.03,0.03,mag,468000004112384.0,0.1602,0.004425,0.004425,,,74973600658803.9,2070900018197.3,2070900018197.3,,,1.2m,CCD,6400.0,A,flux integrated from map or image,2015MNRAS.453.2965B
80,R_c (OHP),10.4,0.2,0.2,mag,468000004112384.0,0.2131,0.03925,0.03925,,,99730800876349.0,18369000161411.1,18369000161411.1,,,1.2m,CCD,6400.0,A,total flux; beam filling or dilution corrected,2015MNRAS.453.2965B
81,R_c (OHP),10.6,0.3,0.3,mag,468000004112384.0,0.1772,0.04897,0.04897,,,82929600728714.5,22917960201383.4,22917960201383.4,,,1.2m,CCD,6400.0,A,total flux; beam filling or dilution corrected,2015MNRAS.453.2965B
82,R_c (OHP),10.608,0.007,0.007,mag,468000004112384.0,0.1759,0.001134,0.001134,,,82321200723368.4,530712004663.443,530712004663.443,,,1.2m,CCD,6400.0,A,flux integrated from map or image,2015MNRAS.453.2965B
83,i (SDSS) AB,10.76,0.05,0.05,mag,400999990689792.0,0.1802,0.008301,0.008301,,,72260198322300.5,3328700922715.96,3328700922715.96,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
84,i (SDSS) AB,10.8,0.05,0.05,mag,400999990689792.0,0.174,0.008013,0.008013,,,69773998380023.8,3213212925397.3,3213212925397.3,,,2.5m,Imaging camera,7480.0,A,flux in fixed aperture,2014ApJS..212...18B
85,i (SDSS Model) AB,11.212,0.002,0.002,asinh mag,388999986000000.0,0.1189122,0.0002190444,0.0002190444,,,46256844135229.2,85208268533.3784,85208268533.3784,,,2.5m,Imaging camera,7706.0,A,modelled datum,2007SDSS6.C...0000:
86,i (SDSS PSF) AB,14.607,0.015,0.015,asinh mag,388999986000000.0,0.005214663,7.204323e-05,7.204323e-05,,,2028503833994.72,28024815461.3948,28024815461.3948,,,2.5m,Imaging camera,7706.0,A,modelled datum,2007SDSS6.C...0000:
87,i (SDSS CModel) AB,11.334,,,asinh mag,388999986000000.0,0.1062738,,,,,41340506712166.8,,,,,2.5m,Imaging camera,7706.0,A,modelled datum,2007SDSS6.C...0000:
88,z (SDSS) AB,10.68,0.05,0.05,mag,335999989186560.0,0.194,0.008933,0.008933,,,65183997902192.6,3001487903403.54,3001487903403.54,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
89,z (SDSS) AB,10.65,0.05,0.05,mag,335999989186560.0,0.1992,0.009174,0.009174,,,66931197845962.8,3082463900797.5,3082463900797.5,,,2.5m,Imaging camera,8931.0,A,flux in fixed aperture,2014ApJS..212...18B
90,z (SDSS Model) AB,11.091,0.002,0.002,asinh mag,325000008000000.0,0.1305147,0.000240417,0.000240417,,,42417278544117.6,78135526923.336,78135526923.336,,,2.5m,Imaging camera,9222.0,A,modelled datum,2007SDSS6.C...0000:
91,z (SDSS CModel) AB,11.119,,,asinh mag,325000008000000.0,0.1271919,,,,,41337368517535.2,,,,,2.5m,Imaging camera,9222.0,A,modelled datum,2007SDSS6.C...0000:
92,z (SDSS PSF) AB,14.231,0.015,0.015,asinh mag,325000008000000.0,0.007238682,0.0001000061,0.0001000061,,,2352571707909.46,32501983300.0488,32501983300.0488,,,2.5m,Imaging camera,9222.0,A,modelled datum,2007SDSS6.C...0000:
93,J (ESO/SPM),72.7,4.84,4.84,mJy,249999997000000.0,0.0727,0.0048415,0.0048415,,,18174999781900.0,1210374985475.5,1210374985475.5,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
94,J (KPNO),11.34,0.05,0.05,mag,243733992000000.0,0.04541,0.00214,0.00214,,,11067960576720.0,521590742880.0,521590742880.0,,,"2.1m, 4m",Photometer,1.23,microns,flux in fixed aperture,1981ApJ...243..756B
95,J (2MASS) AB,10.45,0.05,0.05,mag,243000005361664.0,0.2408,0.01109,0.01109,,,58514401291088.7,2694870059460.85,2694870059460.85,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
96,J (2MASS) AB,10.43,0.05,0.05,mag,243000005361664.0,0.2444,0.01125,0.01125,,,59389201310390.7,2733750060318.72,2733750060318.72,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
97,J (2MASS/FLWO),,,,mag,242746929554656.0,,,,0.0300391968630416,,,,,7291922804791.2,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
98,F_J (total),2.34,1.75,1.75,log(mJy),240999993000000.0,0.21878,0.056647,0.056647,,,52725978468540.0,13651926603471.0,13651926603471.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
99,J_14arcsec (2MASS),10.864,0.003,0.003,mag,240000004000000.0,0.071836,0.00019879,0.00019879,,,17240640287344.0,47709600795.16,47709600795.16,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
100,J,9.46,0.009,0.009,mag,240000004000000.0,0.26178,0.0021789,0.0021789,,,62827201047120.0,522936008715.6,522936008715.6,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
101,J,9.565,0.009,0.009,mag,240000004000000.0,0.23765,0.0019781,0.0019781,,,57036000950600.0,474744007912.4,474744007912.4,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
102,H (ESO/SPM),91.3,6.08,6.08,mJy,190000008000000.0,0.0913,0.0060802,0.0060802,,,17347000730400.0,1155238048641.6,1155238048641.6,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
103,F_H (total),2.44,1.85,1.85,log(mJy),184000006000000.0,0.27542,0.071314,0.071314,,,50677281652520.0,13121776427884.0,13121776427884.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
104,H (2MASS) AB,10.29,0.05,0.05,mag,181999994142720.0,0.2769,0.01275,0.01275,,,50395798378119.2,2320499925319.68,2320499925319.68,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
105,H (2MASS) AB,10.3,0.05,0.05,mag,181999994142720.0,0.2742,0.01263,0.01263,,,49904398393933.8,2298659926022.55,2298659926022.55,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
106,H,8.96,0.013,0.013,mag,181999994000000.0,0.26687,0.0032145,0.0032145,,,48570338398780.0,585038980713.0,585038980713.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
