No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
63,I (Johnson),10.29,0.03,0.03,mag,333103000000000.0,0.1715,0.004805,0.004805,,,57127164500000.0,1600559915000.0,1600559915000.0,,,"60in, 100in",?,9000.0,A,flux in fixed aperture,1961AJ.....66..390T
64,J (ESO/SPM),21.6,1.44,1.44,mJy,249999997000000.0,0.0216,0.0014385,0.0014385,,,5399999935200.0,359624995684.5,359624995684.5,,,"1.0m, 2.1m",InSb detector,1.198,microns,flux in fixed aperture,1995ApJ...453..616S
65,J (2MASS) AB,9.01,0.05,0.05,mag,243000005361664.0,0.9008,0.04148,0.04148,,,218894404829787.0,10079640222401.8,10079640222401.8,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
66,J (2MASS) AB,8.99,0.05,0.05,mag,243000005361664.0,0.9188,0.04231,0.04231,,,223268404926297.0,10281330226852.0,10281330226852.0,,,1.3m,256x256 NICMOS3,12320.0,A,flux in fixed aperture,2014ApJS..212...18B
67,J (Johnson),9.82,0.03,0.03,mag,241768004000000.0,0.1892,0.005301,0.005301,,,45742506356800.0,1281612189204.0,1281612189204.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
68,J (Johnson),11.04,0.03,0.03,mag,241768004000000.0,0.06151,0.001723,0.001723,,,14871149926040.0,416566270892.0,416566270892.0,,,Multiple telescopes,Photometer,1.24,microns,flux in fixed aperture,1977HarvU.T00M....A
69,F_J (total),2.98,2.39,2.39,log(mJy),240999993000000.0,0.95499,0.24727,0.24727,,,230152583315070.0,59592068269110.0,59592068269110.0,,,"1.0m, 2.1m",InSb detector,1.244,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
70,J_20 (2MASS LGA),7.716,0.016,0.016,mag,240000004000000.0,1.3048,0.01937,0.01937,,,313152005219200.0,4648800077480.0,4648800077480.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
71,J_14arcsec (2MASS),11.973,0.017,0.017,mag,240000004000000.0,0.025867,0.00040821,0.00040821,,,6208080103468.0,97970401632.84,97970401632.84,,,1.3m,256x256 NICMOS3,1.25,microns,flux in fixed aperture,20032MASX.C.......:
72,J_tot (2MASS LGA),7.525,0.02,0.02,mag,240000004000000.0,1.5558,0.028923,0.028923,,,373392006223200.0,6941520115692.0,6941520115692.0,,,1.3m,256x256 NICMOS3,1.25,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
73,J_Kron (2MASS LGA),7.608,0.017,0.017,mag,240000004000000.0,1.4413,0.022745,0.022745,,,345912005765200.0,5458800090980.0,5458800090980.0,,,1.3m,256x256 NICMOS3,1.25,microns,flux integrated from map or image,2003AJ....125..525J
74,J (CIT),11.05,0.04,0.04,mag,239833994000000.0,0.05779,0.002169,0.002169,,,13860006513260.0,520199932986.0,520199932986.0,,,"1.5m, 36in",InSb photometer,1.25,microns,flux in fixed aperture,1978PASP...90...28A
75,J (CIT),8.55,0.04,0.04,mag,239833994000000.0,0.5779,0.02169,0.02169,,,138600065132600.0,5201999329860.0,5201999329860.0,,,"1.5m, 36in",InSb photometer,1.25,microns,flux in fixed aperture,1978PASP...90...28A
76,J (CIT),9.82,0.04,0.04,mag,239833994000000.0,0.1794,0.006733,0.006733,,,43026218523600.0,1614802281602.0,1614802281602.0,,,"1.5m, 36in",InSb photometer,1.25,microns,flux in fixed aperture,1978PASP...90...28A
77,H (ESO/SPM),34.0,2.26,2.26,mJy,190000008000000.0,0.034,0.0022643,0.0022643,,,6460000272000.0,430217018114.4,430217018114.4,,,"1.0m, 2.1m",InSb detector,1.58,microns,flux in fixed aperture,1995ApJ...453..616S
78,F_H (total),3.15,2.56,2.56,log(mJy),184000006000000.0,1.4125,0.36574,0.36574,,,259900008475000.0,67296162194440.0,67296162194440.0,,,"1.0m, 2.1m",InSb detector,1.634,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
79,H (2MASS) AB,8.74,0.05,0.05,mag,181999994142720.0,1.164,0.05359,0.05359,,,211847993182126.0,9753379686108.37,9753379686108.37,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
80,H (2MASS) AB,8.72,0.05,0.05,mag,181999994142720.0,1.18,0.05432,0.05432,,,214759993088410.0,9886239681832.55,9886239681832.55,,,1.3m,256x256 NICMOS3,16440.0,A,flux in fixed aperture,2014ApJS..212...18B
81,H_tot (2MASS LGA),6.826,0.025,0.025,mag,181999994000000.0,1.905,0.044374,0.044374,,,346709988570000.0,8076067733756.0,8076067733756.0,,,1.3m,256x256 NICMOS3,1.65,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
82,H_Kron (2MASS LGA),6.895,0.018,0.018,mag,181999994000000.0,1.7877,0.029885,0.029885,,,325361389273800.0,5439069820690.0,5439069820690.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
83,H_20 (2MASS LGA),6.977,0.017,0.017,mag,181999994000000.0,1.6577,0.02616,0.02616,,,301701390053800.0,4761119843040.0,4761119843040.0,,,1.3m,256x256 NICMOS3,1.65,microns,flux integrated from map or image,2003AJ....125..525J
84,H_14arcsec (2MASS),10.805,0.017,0.017,mag,181999994000000.0,0.048787,0.00076991,0.00076991,,,8879233707278.0,140123615380.54,140123615380.54,,,1.3m,256x256 NICMOS3,1.65,microns,flux in fixed aperture,20032MASX.C.......:
85,H (CIT),10.02,0.04,0.04,mag,181691998000000.0,0.09621,0.003611,0.003611,,,17480587127580.0,656089804778.0,656089804778.0,,,"1.5m, 36in",InSb photometer,1.65,microns,flux in fixed aperture,1978PASP...90...28A
86,H (Johnson),8.86,0.03,0.03,mag,181691998000000.0,0.3072,0.008606,0.008606,,,55815781785600.0,1563641334788.0,1563641334788.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
87,H (Johnson),10.01,0.03,0.03,mag,181691998000000.0,0.1065,0.002984,0.002984,,,19350197787000.0,542168922032.0,542168922032.0,,,Multiple telescopes,Photometer,1.65,microns,flux in fixed aperture,1977HarvU.T00M....A
88,H (CIT),7.68,0.04,0.04,mag,181691998000000.0,0.8303,0.03116,0.03116,,,150858865939400.0,5661522657680.0,5661522657680.0,,,"1.5m, 36in",InSb photometer,1.65,microns,flux in fixed aperture,1978PASP...90...28A
89,H (CIT),8.86,0.04,0.04,mag,181691998000000.0,0.28,0.01051,0.01051,,,50873759440000.0,1909582898980.0,1909582898980.0,,,"1.5m, 36in",InSb photometer,1.65,microns,flux in fixed aperture,1978PASP...90...28A
90,Ks (2MASS) AB,8.82,0.05,0.05,mag,138999997923328.0,1.078,0.04965,0.04965,,,149841997761348.0,6901349896893.23,6901349896893.23,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
91,Ks (2MASS) AB,8.81,0.05,0.05,mag,138999997923328.0,1.088,0.05011,0.05011,,,151231997740581.0,6965289895937.97,6965289895937.97,,,1.3m,256x256 NICMOS3,21590.0,A,flux in fixed aperture,2014ApJS..212...18B
92,K_20 (2MASS LGA),6.621,0.017,0.017,mag,138000000000000.0,1.4983,0.023644,0.023644,,,206765400000000.0,3262872000000.0,3262872000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
93,K_Kron (2MASS LGA),6.539,0.018,0.018,mag,138000000000000.0,1.6158,0.027012,0.027012,,,222980400000000.0,3727656000000.0,3727656000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux integrated from map or image,2003AJ....125..525J
94,K_tot (2MASS LGA),6.465,0.024,0.024,mag,138000000000000.0,1.7298,0.038662,0.038662,,,238712400000000.0,5335356000000.0,5335356000000.0,,,1.3m,256x256 NICMOS3,2.17,microns,total flux; beam filling or dilution corrected,2003AJ....125..525J
95,K_s_14arcsec (2MASS),10.242,0.016,0.016,mag,138000000000000.0,0.053358,0.00079214,0.00079214,,,7363404000000.0,109315320000.0,109315320000.0,,,1.3m,256x256 NICMOS3,2.17,microns,flux in fixed aperture,20032MASX.C.......:
96,F_K (total),3.07,2.48,2.48,log(mJy),137000003000000.0,1.1749,0.30421,0.30421,,,160961303524700.0,41676770912630.0,41676770912630.0,,,"1.0m, 2.1m",InSb detector,2.194,microns,corrected to total flux from single aperture measurements,1995ApJ...453..616S
97,K (CIT),8.45,0.03,0.03,mag,136269003000000.0,0.2585,0.007241,0.007241,,,35225537275500.0,986723850723.0,986723850723.0,,,"1.5m, 36in",InSb photometer,2.2,microns,flux in fixed aperture,1978PASP...90...28A
98,K (CIT),9.51,0.03,0.03,mag,136269003000000.0,0.09736,0.002728,0.002728,,,13267150132080.0,371741840184.0,371741840184.0,,,"1.5m, 36in",InSb photometer,2.2,microns,flux in fixed aperture,1978PASP...90...28A
99,K (CIT),7.34,0.03,0.03,mag,136269003000000.0,0.7184,0.02013,0.02013,,,97895651755200.0,2743095030390.0,2743095030390.0,,,"1.5m, 36in",InSb photometer,2.2,microns,flux in fixed aperture,1978PASP...90...28A
100,K (ESO/SPM),21.5,1.43,1.43,mJy,135999997000000.0,0.0215,0.0014319,0.0014319,,,2923999935500.0,194738395704.3,194738395704.3,,,"1.0m, 2.1m",InSb detector,2.21,microns,flux in fixed aperture,1995ApJ...453..616S
101,K (Johnson),8.44,0.03,0.03,mag,135042001000000.0,0.2806,0.007862,0.007862,,,37892785480600.0,1061700211862.0,1061700211862.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
102,K (Johnson),9.5,0.03,0.03,mag,135042001000000.0,0.1057,0.002962,0.002962,,,14273939505700.0,399994406962.0,399994406962.0,,,Multiple telescopes,Photometer,2.22,microns,flux in fixed aperture,1977HarvU.T00M....A
103,W1 (WISE),6.005,0.011,0.011,mag,89499996520448.0,1.227,0.01243,0.01243,,,109816495730590.0,1112484956749.17,1112484956749.17,,,WISE,1024x1024 pixel detector array,3.35,microns,flux in fixed aperture,2017ApJ...850...68C
104,3.4 microns WISE AB,9.28,0.1,0.1,mag,89300003717120.0,0.7068,0.0651,0.0651,,,63117242627260.4,5813430241984.51,5813430241984.51,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
105,3.4 microns WISE AB,9.27,0.1,0.1,mag,89300003717120.0,0.7105,0.06544,0.06544,,,63447652641013.8,5843792243248.33,5843792243248.33,,,WISE,1024x1024 pixel detector array,33570.0,A,flux in fixed aperture,2014ApJS..212...18B
106,L (CIT),8.68,0.15,0.15,mag,85655002500000.0,0.09444,0.01399,0.01399,,,8089258436100.0,1198313484975.0,1198313484975.0,,,"1.5m, 36in",InSb photometer,3.5,microns,flux in fixed aperture,1978PASP...90...28A
107,3.6 microns IRAC AB,9.24,0.1,0.1,mag,84600000872448.0,0.7296,0.0672,0.0672,,,61724160636538.1,5685120058628.5,5685120058628.5,,,Spitzer,IRAC,35440.0,A,flux in fixed aperture,2014ApJS..212...18B
108,3.6 microns IRAC AB,9.24,0.1,0.1,mag,84600000872448.0,0.7331,0.06752,0.06752,,,62020260639591.6,5712192058907.69,5712192058907.69,,,Spitzer,IRAC,35440.0,A,flux in fixed aperture,2014ApJS..212...18B
109,3.6 microns (IRAC),1.38,0.14,0.14,Jy,84399999700000.0,1.38,0.14,0.14,,,116471999586000.0,11815999958000.0,11815999958000.0,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2005ApJ...633..857D
110,3.6 microns (IRAC),1.26,0.17,0.17,Jy,84399999700000.0,1.26,0.17,0.17,,,106343999622000.0,14347999949000.0,14347999949000.0,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2007ApJ...655..863D
111,3.6 microns (IRAC),1.2,0.17,0.17,Jy,84399999680512.0,1.2,0.17,0.17,,,101279999616614.0,14347999945687.0,14347999945687.0,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2009ApJ...703..517D
112,3.6 microns (IRAC),0.077,0.001,0.001,log(Jy),84399999680512.0,1.194,0.002749,0.002749,,,100773599618531.0,232015599121.728,232015599121.728,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2009ApJ...703.1569M
113,3.6 microns (IRAC),216.0,10.0,10.0,mJy,84399999680512.0,0.216,0.0216,0.0216,,,18230399930990.6,1823039993099.06,1823039993099.06,,,Spitzer,IRAC,3.55,microns,flux in fixed aperture,2010ApJ...715..506M
114,L (ESO/SPM),30.2,2.01,2.01,mJy,79500004000000.0,0.0302,0.0020113,0.0020113,,,2400900120800.0,159898358045.2,159898358045.2,,,"1.0m, 2.1m",InSb detector,3.77,microns,flux in fixed aperture,1995ApJ...453..616S
115,4.5 microns IRAC AB,9.58,0.1,0.1,mag,66799999647744.0,0.535,0.04927,0.04927,,,35737999811543.0,3291235982644.35,3291235982644.35,,,Spitzer,IRAC,44870.0,A,flux in fixed aperture,2014ApJS..212...18B
